12063,"to write up Pericles in some way or other , are"
12064,"you ? "" "" What is there to write up ? "" said"
12065,"Bawley . "" There are forty-three submarines in"
12066,"the Navy - why should I pick on Pericles ? """
12067,"John eyed him steadily . "" It 's the Parcifal"
12068,"business , isn't it ? "" he said quietly ."
12069,""" I don't want it to happen again , "" said Bawley -"
12070,""" more so than ever since I met you . """
12071,""" What did Munyard say ? "" "" The Snort - hull"
12072,"fitting fractured . "" "" Supposing I was to tell you that"
12073,we 've had Pericles' entire Snort equipment removed
12074,"and X-rayed and that it was as sound as a bell ? """
12075,said John .
12076,""" Munyard didn't tell me that . But I must confess"
12077,I 'm relieved . But it still doesn't do away
12078,"with the possibility of faulty design . "" He held"
12079,"out his hand . "" Maybe I will take a trip with you"
12080,"one of these days , "" he said . "" In the meantime"
12081,I 'll tell my editor that the story 's a dead bird .
12082,Glad I met you . Don't forget to give me a ring -
12083,"any time - knock twice and ask for Bawley , what ? """
12084,""" I don't know when that will be , "" said John ."
12085,""" I shall be busy for a while , cleaning up after"
12086,"Master bloody Munyard . "" THERE were six submarines ,"
12087,lying in pairs alongside the jetty at Fort Blockhouse .
12088,Black and grimly businesslike they both looked and
12089,"sounded , for all of them were rumbling as they"
12090,charged their electric batteries .
12091,A light wind wafted the smoke of diesel exhaust in
12092,through the open windows of the Captain's house . It
12093,pervaded every room but neither Harry nor Madeleine
12094,Turton noticed its existence as they sat in silence over
12095,a substantial breakfast . Although usually a very
12096,talkative lady Madeleine respected her husband's
12097,"silences , for she knew they betokened a worry of"
12098,some sort .
12099,There had been many such breakfasts lately since the
12100,affair of Parsifal . Harry had lost a good deal of weight .
12101,"His normal placid and steady-going manner remained ,"
12102,but she could see that it no longer came naturally .
12103,It is the common lot of all Squadron Senior Officers
12104,"to experience such catastrophes as the loss of a submarine ,"
12105,though in peace time these happenings are few and
12106,far between .
12107,This is the testing time for all . The affair blows up into
12108,a national disaster and then when it is all over life
12109,must continue as before . During this period the Captain
12110,must present an unruffled appearance and carry on as
12111,if nothing unusual has happened . Harry Turton had
12112,"written letters to the bereaved , had visited many in the"
12113,"locality , had been interviewed by the Press , had driven"
12114,his surviving submarines a good deal harder than
12115,usual and in fact had applied all the usual specifics
12116,suitable for such occasions .
12117,He rode down to where I was waiting . I was
12118,thinking what a skill he had for reading
12119,"my mind . "" This would be as good a place"
12120,"for a hold-up as any , "" he said , reining in"
12121,"near me . "" Yes , "" I said . "" It 'll be here to-"
12122,"morrow as likely as not . "" I paused . "" Miss"
12123,"Jeannie 'll be on that coach , Dan . """
12124,""" Yes , "" he said . "" I know . "" "" No harm must come"
12125,"to her , Dan . "" "" She 'll be all right . It 's the"
12126,men who 'll be after that coach I 'm interested
12127,"in , Johnny . "" "" I know . But if lead starts"
12128,"flying she might be in danger . "" "" That 's so ."
12129,But I reckon they 'll be too busy shooting at
12130,us to bother with the coach and the folks
12131,"in it . """
12132,""" Maybe , "" I said . "" But we 've got to remember"
12133,"that girl all the time , Dan . I feel kind"
12134,"of responsible for her . "" "" Of course , "" he said ,"
12135,giving me one of his strange looks . Then he
12136,"turned the conversation . "" Let 's ride over"
12137,and have a look at the mining camp .
12138,After all it 's them we 're supposed to be
12139,"working for , as well as the townsfolk and"
12140,"the agency detective . """
12141,With something of a start I remembered the
12142,man who 'd brought us into this business .
12143,""" Maybe you don't know about Appleton ,"
12144,"Dan ? "" "" Know what ? "" "" That he 's dead , """
12145,I said . I watched him because I was always
12146,fascinated by the way he looked when you
12147,"tried to surprise him . "" Dead ? "" he said . "" Yes ."
12148,Dead . Shuffled out of the deck . Blasted
12149,down with a shotgun outside the Palace
12150,"last night . """
12151,""" Fenton or Somers , "" he said . "" Or the Town"
12152,"Marshal , "" I added . His face was fixed ,"
12153,"unreadable as a rock . "" Let 's get over to the"
12154,"mining camp , "" he said abruptly . He wheeled"
12155,his horse back off the trail and up the slope
12156,leading to the ridge . I followed . From the
12157,top you could see something of the wild hill
12158,country that lay all round Gilburg Crossing .
12159,The air was fresh and clear and you
12160,could see far over west and north for many
12161,miles . The real high country of the Rockies
12162,lifted up in the distance like a pale water-
12163,colour drawing . Between us and that lay
12164,"a vast stretch of hills , canyons , buttes and"
12165,malpais .
12166,""" The mine-workings lie north of the town , """
12167,"said Dan . "" If we head west we ought to"
12168,"cut the trail leading from Gilburg to the north . """
12169,"So we swung west , making slow going over"
12170,"rough country , sliding on shale , climbing down"
12171,"into draws , circling a big mesa by a"
12172,"four or five mile valley , sandy-floored . It"
12173,got hotter as the day wore on and we rested
12174,gratefully by a small creek where we watered
12175,the horses and drank enough to cure our
12176,thirst .
12177,An hour's riding brought us to a trail that
12178,we figured would lead to the miners' camp .
12179,We turned north into it and after about four
12180,miles it led into a small canyon which
12181,opened out into a wide shallow draw .
12182,Here in a dried-up creek-bed we found
12183,the miners at work . They were scattered
12184,over a fairly wide area working singly or
12185,in pairs .
12186,We didn't approach unchallenged . Just short
12187,of the diggings there was a roughly-built
12188,shack and as we got near someone inside bawled
12189,"out , "" If you come any closer , I 'll sure blow"
12190,"your whiskers off . "" "" Take it easy , mister , "" I sang"
12191,"out . "" We don't aim to come any closer and we 've"
12192,got no whiskers so as you can see . Just you
12193,go and tell Nick Dowd we 've come to talk
12194,"to him about what happened last night . """
12195,""" Oh , "" said the unseen guard . He blew a"
12196,"whistle then , loud and shrill . The gun barrel"
12197,peeking out through a hole in the shack never
12198,"wavered . We sat our horses , waiting . "" Looks as"
12199,"though they 're expecting trouble , "" I said . "" Where"
12200,"there 's gold and women there 's always trouble , """
12201,"observed Dan , shifting about in his saddle . He"
12202,was never long on patience .
12203,I saw several men running down towards
12204,the shack . They were all armed with rifles .
12205,As the nearest of them came round the
12206,"shack , his rifle at the ready , I saw it was Nick"
12207,"Dowd , still wearing his blue check shirt . He"
12208,"came up close , eyeing us suspiciously . "" We 've"
12209,"come 2a-calling , "" I said . "" Can't see no reason"
12210,"for calling , "" he said . "" Still long as you 're here"
12211,you may as well stay a while .
12212,"'Light an' come on in . "" We dismounted and"
12213,one of the miners who 'd come along with
12214,Nick Dowd took our horses off to water .
12215,We followed Nick Dowd into the shack .
12216,They 'd rigged up a stove of sorts and on it
12217,a huge blackened coffee-pot steamed . Other
12218,miners followed in at our heels . Nick Dowd
12219,found us a couple of boxes to sit on .
12220,A small man in bib overalls and a battered
12221,"Derby hat fussed around the stove . "" 2Ain't"
12222,exactly the Ritz Hotel but we 've got our little
12223,"comforts , "" said Dowd . He introduced the men"
12224,"who 'd come in as Roper Smith , Shorty , Mick"
12225,"Golightly , Swede and the Sodbuster . This last was"
12226,the little hombre in big overalls . Very soon he
12227,had tin mugs filled with hot black coffee
12228,sweetened with molasses for all and for us
12229,there were two plates of beans .
12230,""" They gives you the wind , "" said the Sodbuster"
12231,"handing them to us , "" but it 's all we got"
12232,"as of now , apart from a few sacks of gold"
12233,"dust . "" He winked at his partners . They all"
12234,watched us as we ate the beans . Then when
12235,we 'd finished and I 'd rolled a cigarette
12236,"the man called Shorty said , "" You were saying when"
12237,you came in that 2somep'n happened last
12238,"night . """
12239,""" Yes , "" I said . "" Something happened all right ."
12240,"After you 'd left the meeting , mister "" - I"
12241,"looked across at Nick Dowd - "" someone cut"
12242,down William Appleton outside the Palace
12243,"with a shotgun . "" I paused and watched my"
12244,words affect them in their different ways .
12245,""" That 's sure bad news , "" said Dowd , sombrely ."
12246,""" It 2jest about leaves everything wide open"
12247,"for Mr. Pell and his bunch , "" observed"
12248,Shorty .
12249,The rest of the men there said nothing but
12250,you could see they were hard hit . They were
12251,simple men who knew a lot maybe about
12252,digging for gold but were babes in arms
12253,when it came to dealing with owlhooters and
12254,desperadoes like Pell and Fenton and the
12255,"rest . "" I guess we 'd better hold onto the gold"
12256,"right 2hyar , Nick , "" said the Sodbuster ."
12257,""" Yeah , "" said Dowd dubiously . "" 2Mebbe we 'd"
12258,"better . "" Surprisingly Dan Maffrey came in at"
12259,"that point . "" If you do , "" he said , "" you 'll be"
12260,sure asking for trouble . They 'll be on your
12261,necks before you can say ' knife ' . It wouldn't
12262,be the first time they 've held up a diggings
12263,at gun point either . They 've done it before
12264,"and got away with it . """
12265,""" You 're 2durned tootin' , mister , "" said the man"
12266,"called Roper Smith . "" We 've got five rifles among"
12267,us and a few six-shooters . But most of us
12268,2ain't 2eddicated in shootin' . It 'd be a
12269,"2massacree , 2yessir . "" "" If you 'll take a chance"
12270,"on getting your gold to the bank , then we 'll"
12271,"abide by what we said at the meeting , """
12272,"said Dan . "" We 'll watch the stage out of reach . """
12273,I couldn't quite see how all this fitted in
12274,with Dan Maffrey's aim to avenge himself
12275,on the Fenton bunch but still it was a
12276,"handsome offer so I chimed in too . "" That"
12277,"goes for me , gentlemen , "" I said . "" If they do try"
12278,"and hold up the stage , it 'll be a couple or"
12279,"three of them , no more . I reckon we can deal"
12280,"with them all right . """
12281,Mr. Copthorne knew a way round by the side
12282,of the church where there was a small open
12283,outbuilding where the grave digger kept his spades
12284,and forks and tidying up implements . It might
12285,"be open . It was . He entered , and seated himself"
12286,in a huddle upon an upturned wheelbarrow .
12287,His curious headgear fell off . Strange things
12288,were going on in his bewildered brain . When
12289,a man was drowning and towards his last
12290,gasp it was scientifically supposed his whole
12291,life came up before him in some cinematic
12292,kind of sequence .
12293,Mr. Copthorne was on dry land in a church
12294,"outbuilding , but this was happening to him now . He"
12295,"saw himself as a sulky , ugly , malformed , repressed"
12296,"boy , then a young youth . He saw himself refusing"
12297,baptism according to the sect his parents belonged to .
12298,Walking out of the chapel later on . Continuing
12299,"on , his leaping mind flashed pictures of chi-"
12300,"canery and corruption , the growth of the dea-"
12301,dly decadence and absorption in debase-
12302,ment and Satanic debauchery .
12303,"He didn't know what to make of it , but it"
12304,was Mr. Copthorne all right . Perhaps he had
12305,been attending some kind of fancy dress do
12306,"in London . Very strange his eyes looked . Mad ,"
12307,"hunted eyes , as if the poor fellow had rocks in"
12308,"his head , so the verger described afterwards ."
12309,""" You 're very early about , sir , "" he said , trying to"
12310,speak normally .
12311,""" Yes . I travelled down from London"
12312,"as the dawn was breaking , and"
12313,the thought came to me I 'd like
12314,to take a look at the church . I 've
12315,never been inside . Very remiss of
12316,"me , "" said Mr. Copthorne . The verger"
12317,"led the way in . "" The stained glass"
12318,"windows , sir , they date back to"
12319,"the fourteenth century . """
12320,There were few passengers on the plane and Gavin was
12321,"quickly through the customs . "" Gay ! "" "" Gavin ! "" The girl"
12322,and her luggage had disappeared and they were alone
12323,together . The porter brought Gavin's bag out to the
12324,"taxi . "" Just a moment , darling , "" Gavin pressed her"
12325,"hand and smiled . "" I want to check up on the"
12326,"flights back . """
12327,Gay went out to the waiting
12328,"taxi , and then found that in"
12329,the excitement of meeting
12330,Gavin she had left her sun-
12331,glasses on the veranda . She
12332,went quickly back to fetch them .
12333,Gavin and the girl who had got
12334,off the plane with him were talking .
12335,He was writing something in his
12336,"pocket-book , with a sick feeling"
12337,of despair Gay knew that of course
12338,"Gay , sitting opposite Gavin on the terrace could"
12339,"hardly believe that she was the same girl ,"
12340,"miserable , shy , who had sat at the little"
12341,table for the first time a few days ago .
12342,Gavin raised his glass to her and smiled
12343,"and Gay's heart turned over . "" I 'd like"
12344,"to do that . "" Gavin drained his glass"
12345,and refilled it .
12346,""" And then we 'll go for a stroll along the"
12347,"beach . A moon like this mustn't be wasted . """
12348,He gestured towards the bay where the full
12349,"moon was just rising over the rocks , then"
12350,laid his hand on hers . Gay smiled at him
12351,"again , happy beyond belief , knowing that"
12352,now Gavin was in love with her and her
12353,"only , yet remembering for a second the"
12354,kisses she had seen him giving Elaine .
12355,"All that was part of the past , she would put it behind her . She"
12356,"would never be jealous again , would even take Larry's advice and"
12357,"look the other way if need be . "" I say ! "" Gavin was looking over her"
12358,"shoulder . "" That 's a pretty girl ! "" Gay glanced behind her , "" Isn't she"
12359,"lovely , she 's French , a very well known model I believe ."
12360,"Gay , a little puzzled , went through"
12361,to the bar . Doc and Lilyan were
12362,sitting just inside having coffee .
12363,""" Come and join us and bring your"
12364,"boy friend , "" Doc called . "" No , Doc ! """
12365,"Lilyan remonstrated . "" They want to be"
12366,"alone . "" "" I 've booked a table at the"
12367,"cafe*?2 , "" Doc said , "" they are packed"
12368,tonight so come and join us if you
12369,"can't find a table for two . """
12370,Gay thanked him and walked out on to
12371,the terrace thinking that perhaps Gavin
12372,had bought a drink and taken it outside .
12373,"She looked round scanning the tables ,"
12374,"then caught her breath , a cold hand"
12375,seeming to clutch her heart . Gavin was
12376,seated at a small table in a shadowy
12377,corner talking animatedly to Simone .
12378,As Gay watched he offered the girl a
12379,"cigarette and lit it , his hands cupping"
12380,hers in an intimate way .
12381,"Gay stood irresolute for a moment , half"
12382,decided to go back and join Lilyan and
12383,"Doc , while she wanted to do no more than"
12384,"run upstairs to her room , knowing that"
12385,Gavin although he had told her that he
12386,"loved her , was already flirting with a girl"
12387,that he had only met a few minutes before .
12388,"Larry's advice flashed through her mind ,"
12389,"but she turned away , giving a little"
12390,"gesture of hopelessness , knowing that her"
12391,The others were all dancing and
12392,as Gay drew out a chair and sat
12393,"down Gavin , without a word , swept"
12394,"Simone on to the floor . "" It doesn't mean"
12395,"anything , "" Gay told herself desperately ,"
12396,trying to understand Gavin's point of
12397,view and remembering the advice
12398,"that Larry had given her , while she"
12399,felt wretched beyond words .
12400,His behaviour was not only boorish and in the worst of
12401,taste but it was unkind beyond words . She fumbled
12402,with the cigarette packet which lay on the table
12403,not wanting to smoke but needing some action
12404,"to help her control her feelings . "" Come and"
12405,"dance , "" Doc's cheery voice came as a"
12406,"lifeline and Gay got up quickly , mana-"
12407,ging a smile .
12408,As he swung her on to the floor Gay saw Gavin
12409,and Simone go through the doorway that led
12410,down to the beach . Gay closed her eyes for a
12411,moment in disgust . She was fully aware that Gavin
12412,"would make love to the French girl on the sands ,"
12413,and no doubt he would come back soon and
12414,after Simone had left expect her to accept his
12415,kisses on the way back to the hotel .
12416,Sentence Database P02-109
12417,-----------------------------------------------------
12418,""" And that 's the man whom you have been eating your"
12419,"heart out over ? "" Doc nodded towards the door . "" You"
12420,"may consider him a man , I would say he was a"
12421,"mentally adolescent cad . "" "" Oh , Doc ... "" Gay protested"
12422,"weakly , "" you don't know Gavin . "" "" I 've only met him"
12423,today but I think I can safely say that I know
12424,"him a great deal better than you do . """
12425,"Doc gave her hand a shake . "" Wake up"
12426,"Gay , and don't even contemplate throwing"
12427,yourself away on a chap like that . You 're a
12428,"fine girl , intelligent , and pretty , and I had"
12429,thought you were sensible too . Don't
12430,make a fool of yourself over someone
12431,who doesn't care two jots for your feelings .
12432,If he behaves like this now what is your
12433,married life going to be like ?
12434,"Hell . "" Doc answered for her . "" Just Hell . Never able to"
12435,trust him out of your sight and having to put on
12436,a brave face and pretend that you don't mind
12437,whenever he flirts with another woman . He will
12438,"you know , always , and you aren't the type"
12439,"who is tough enough to change him . """
12440,"Gay nodded . "" I know that you 're right Doc , I think"
12441,"now that I do realise that , and in any case , "" she added"
12442,"a little sadly , "" if I did change Gavin , he wouldn't"
12443,"be the same , if you know what I mean . "" "" You sound"
12444,"like Alice in Wonderland , "" Doc gently mocked her , "" and"
12445,I 'm glad you 're beginning to see that you 're wasting
12446,your time on that chap .
12447,Now let him go and you won't have to wait
12448,long for the right man for you to come
12449,along . If I was thirty years younger and weren't
12450,married to the sweetest wife in the world
12451,"I 'd marry you myself . "" Gay laughed , Doc was"
12452,so kind and nice and she hoped that one
12453,day she would be able to see the situation
12454,as it obviously appeared to everyone else .
12455,Doc asked Lilyan to dance and once
12456,again Gay found herself alone at the table
12457,"feeling self-conscious and awkward , sure that"
12458,people were talking about the way Gavin
12459,was behaving since they had seen them
12460,dining together . She opened her bag
12461,to get out her compact and saw Grace's
12462,"letter . She drew it out and opened it ,"
12463,glad to be able to occupy herself .
12464,""" So glad that you are having such a lovely time , dearie , """
12465,"it ran . "" Your cards are lovely . I rang up Miss Harland"
12466,and have been over to sit with her father and do what
12467,I can for him so that she can get out to do her shopping .
12468,He 's getting on well but is pretty helpless still with his
12469,broken arm .
12470,No other news except that Elaine is engaged
12471,"and going to marry a foreigner ... """
12472,Gay read the rest of the letter then put
12473,"it back in her bag . Elaine was engaged ,"
12474,to the man she had spent so much time
12475,with at her party . That was why
12476,Gavin had come back to her .
12477,"Everything was quite clear now , and to"
12478,"her own surprise Gay felt no heartbreak ,"
12479,rather a sense of relief now that she
12480,knew why Gavin had come to see
12481,her .
12482,Because she was second best . The others came back
12483,"to the table , all of them making a fuss of her and at once"
12484,"she felt happier . Gay loved them for their warm sympathy ,"
12485,"knowing that they were real friends , even if they were new ones ."
12486,""" That is a pretty dress , "" Lilyan commented , obviously sensing"
12487,"Gay's distress and in a way that Doc , as a man , could not"
12488,"understand , knowing that Gay was as much ashamed"
12489,for Gavin at the way he was behaving as she
12490,was hurt for herself .
12491,""" I made it myself , "" Gay tried to speak"
12492,normally .
12493,Diana Wills often sat on the brand
12494,new seat outside the hospital
12495,gates and thought vagrant
12496,thoughts . At one time she had
12497,watched the workmen constructing
12498,"the roundabout , which was"
12499,to put St. John's Casualty Department
12500,"out of operation - in theory , at"
12501,least . She would think of her-
12502,self as a stranger in these parts
12503,studying these cross-roads . Which
12504,one to take ?
12505,""" If I were a tramp I would simply blow a"
12506,"feather , "" she decided , rather envying the gentle-"
12507,"man of the road his freedom of decision , and"
12508,wishing life would sometimes allow serious-minded
12509,women doctors to blow a feather and follow its
12510,"airy directions accordingly . "" If I were needing a"
12511,"job I 'd go to London , of course , "" she went on ."
12512,""" There are all sorts of wonder-"
12513,ful jobs in London and I could
12514,"take my pick , whereas in Yarmouth"
12515,one has to know something about fishing
12516,and in Liverpool they 'd want sea-farers .
12517,I don't think I 'd go to Edinburgh un-
12518,less I was a Scot and wanting to get
12519,"home , or perhaps a student studying to"
12520,"be a doctor , and I already know"
12521,"all about that . """
12522,"She was engaged to Nigel , had been for two years ."
12523,"Sometimes they talked on the theme of "" when we get married "" ,"
12524,"and then all was wonderful , and perhaps it had only been"
12525,"a slip of the tongue when Nigel had said , only last"
12526,"evening , "" If we get married , old girl , you 'll have to stop"
12527,"that lark , I can tell you ! """
12528,She couldn't remember what they had been talking about or
12529,"which ' lark ' she would have to stop , only that significant tiny"
12530,"word shouted into her very soul a horn of warning , and"
12531,"with it was coupled a disembodied fragment of information ,"
12532,which now took on an ominous significance : Nigel had been
12533,seen in Farlingham on an occasion he had sworn he had
12534,been standing in for Luke Parsons at his surgery in
12535,Little Phelpham .
12536,Now Nigel had every right to go where he
12537,liked during his off-duty periods
12538,when she was not free ; this much they had
12539,conceded one to the other . They rarely
12540,"found they were off duty together , and"
12541,the situation would have been intolerable
12542,had there not been some give and take
12543,about their relationship . So when Nigel
12544,had told her about taking Luke's
12545,"evening surgery she had said ,"
12546,""" Bless you ! I hope Luke is suitably grateful , darling . "" "" Oh , well , """
12547,"he shrugged diffidently , "" I like the work . One gets plenty"
12548,"of variety and it 's a change . "" Nigel was the hospital's"
12549,"Junior Medical Officer . "" You won't be free about nine , I"
12550,"suppose , to meet me for supper somewhere ? "" she had"
12551,asked hopefully .
12552,""" Hardly likely , my sweet . Luke's surgery goes on for"
12553,"hours . If they get in before eight-thirty , even"
12554,"though they 're standing on one another's toes ,"
12555,"I 've got to see 'em . If I am free , though ,"
12556,"I 'll give you a ring , O.K. ? "" O.K. , "" she had"
12557,replied readily . So how could Nigel have
12558,"been at the Load of Trouble roadhouse ,"
12559,dancing with a blonde at eight-thirty that
12560,very evening ?
12561,""" No , "" she told Phil Gubbins , a junior"
12562,"houseman , "" it wasn't Nigel you saw ,"
12563,"my lad . "" "" It was Nigel's car , anyway ."
12564,"NUF 121 . "" "" He probably loaned his car"
12565,"to somebody , Phil . He 's always doing that . """
12566,"Young Gubbins shrugged . "" I didn't see his"
12567,"face , Di , but it certainly looked like"
12568,Nigel from the back . D.j. and all .
12569,Of course such as I couldn't afford
12570,"to go into the Load of Trouble . """
12571,""" Neither can Nigel , "" smiled Diana ."
12572,""" He 's saving up to get married . Remember ? """
12573,""" I remember , "" quipped the houseman ,"
12574,"meaning no offence , "" but does he ?"
12575,"That blonde was something . "" "" Anybody"
12576,"I know ? "" she smiled . "" I think so ."
12577,I got a good look at her . But if Nigel
12578,"wasn't there it isn't important , is it ? """
12579,""" No , "" Di said immediately . "" It isn't at"
12580,"all important . """
12581,But after that slight slip of the tongue on Nigel's part she had
12582,"realised it was important enough for her to have remembered , and it"
12583,was as though a red mist veiled her usually clear sight and
12584,made her think there was an abyss immediately ahead .
12585,""" Nigel , "" she had besought him , "" you know that evening"
12586,you took Luke Parson's surgery and there was a woman
12587,"with a cyst on her ear ... ? """
12588,""" 5Ye-es ? "" he lowered his eyes and kissed her on the"
12589,"mouth , an act of devotion he didn't over-indulge ."
12590,""" What about it , my sweet ? "" "" Well , "" she laughed"
12591,"suddenly in an upsurging of relief , "" that stupid"
12592,Gubbins boy thought he saw you at the Load of Trouble .
12593,"With a blonde , too . Imagine ! "" Nigel was frowning . He"
12594,looked distinguished when he frowned ; boyishly
12595,handsome at other times .
12596,""" Gubbins ? Gubbins ? "" he fretted . "" Who 's he ? """
12597,Though Diana knew the name of every
12598,"member of the staff , distinguished or not ,"
12599,Nigel often had to think hard to sort
12600,"them out . "" He 's the carrotty lad , isn't he ? """
12601,"he now demanded . "" What was he"
12602,"doing at the Load of Trouble ? """
12603,""" Oh , he wasn't . His motor-bike had"
12604,broken down outside and he noticed
12605,your car and then you dancing with
12606,"this blonde . "" "" Really ? "" Nigel cocked"
12607,"one eyebrow . "" Actually she was brunette"
12608,at the roots and I had a redhead on
12609,the other arm . He would have told
12610,"you this , too ? "" "" No , "" she laughed ."
12611,""" He didn't actually see you . Because"
12612,it was your car I suppose he
12613,"presumed it was you , all dressed up in"
12614,""" My white or my black ? "" Nigel enquired ."
12615,""" Now I wonder which I wore at that"
12616,"particular surgery ? "" "" You are a fool ,"
12617,"darling , "" Di said happily . "" I shall take"
12618,great pleasure in telling that young man
12619,exactly what you were doing that
12620,"evening . "" "" No , don't , "" he said , after"
12621,"kissing her again . "" I rather like to have"
12622,the housemen think of me as a
12623,two-timing Don Juan .
12624,"I 'm such a dull fellow , really . "" "" Dull ? "" She"
12625,couldn't believe it . Self-deprecation
12626,was not one of Nigel's usual attributes .
12627,""" You need your holiday , darling . I only"
12628,"wish I could go with you ! "" "" Doctor"
12629,"Wills , if you 're making improper suggestions ... ? """
12630,""" It would make me more interesting ,"
12631,"I suppose ? "" she enquired archly ."
12632,""" No , it wouldn't ! "" he almost snapped ,"
12633,"surprising her . "" You sounded like some-"
12634,body else for a moment there . It doesn't
12635,"become you to behave like a - a tart , Di . """
12636,""" Nigel - ! "" she gasped . "" I didn't mean to"
12637,behave like anything of the kind . I
12638,"was only joking . "" "" Well , don't . It 's"
12639,miserable enough my having to take my
12640,leave in the autumn without you
12641,trying to be bright and gay about it .
12642,I 'm going with a shooting party . What else can I do
12643,at this time of year ? I can't ask you up because it 's
12644,"a strictly stag affair . "" "" I know . I didn't expect ... "" "" Well ,"
12645,"don't keep hinting , then . You wish you could"
12646,come with me ; you hope I 'll miss you ; you
12647,can't imagine the hospital without me for
12648,"three weeks , etcetera , etcetera ! """
12649,"Her figure was small and exquisite , like a schoolgirl's still , and"
12650,"he admired her legs , which the male sex were inclined to"
12651,"regard first . "" I would mind if you didn't "" he told her"
12652,"grimly , and tugged her fiercely into his arms . "" You 're"
12653,"right , pet . I do need this leave . I 'm bad-tempered and"
12654,broody and going out with brash blondes . I don't deserve
12655,"you . """
12656,""" Darling ! "" her voiced caressed him . "" Moments like this"
12657,make all the waiting worth while . When we 're
12658,"married we won't have these explosions of emotion ,"
12659,"will we ? "" "" No , "" he eyed her strangely . "" I wish we"
12660,"were married , Di . Like a patient wishes his operation"
12661,"was over . "" Again her laughter trilled . "" Marriage"
12662,"isn't as bad as an operation , Nigel ! """
12663,""" Isn't it ? "" he rose and smoothed himself"
12664,"down . "" Ask any bridegroom-to-be . Anyhow ,"
12665,that particular problem isn't looming at
12666,"the moment , thank God ! "" Problem ... ?"
12667,"looming ... ? "" Are we discussing a marriage"
12668,"or a burial ? "" she asked , hardly believing"
12669,"he could be serious . "" Surely marrying"
12670,me isn't going to be all that bad ?
12671,"If it is - "" she laughed uncertainly - "" you can have"
12672,"your ring back . "" She loosened the half-hoop of"
12673,diamonds on her left hand third finger and held it
12674,"out to him , still playfully . Without a glimmer"
12675,"of amusement in his own eyes , however , he took"
12676,"it , looking moodily beyond her . "" Perhaps it 's as"
12677,"well if you don't wear it for a bit , Di , "" he"
12678,told her .
12679,""" But I want it ! "" she protested . "" It 's my ring . """
12680,""" You just gave it back to me . "" "" I"
12681,didn't ! I was joking . You know I was
12682,"joking , Nigel . "" "" You shouldn't joke"
12683,"about serious things like engagements . """
12684,""" Don't be such a baby ! "" They were going"
12685,to have an open quarrel
12686,"any minute , and she knew it ."
12687,"Almost in desperation she appealed , "" Will you meet"
12688,"me at the gate , four o'clock tomorrow ? "" "" Why ? "" he"
12689,"enquired , combing his thick , tawny hair . "" To bring"
12690,"me up for tea , of course . I just thought . "" "" I 'll see , """
12691,"he told her , and suddenly seized her in an embrace"
12692,"which really hurt . "" Without your ring it 's just like"
12693,"kissing somebody else's girl , "" he decided wickedly ,"
12694,"and kissed her again , somewhat startled to"
12695,receive a sharp slap for his pains .
12696,""" If I were somebody else's girl that 's"
12697,"what you 'd get , "" she flashed at him , and"
12698,"so had left him , on her dignity and not"
12699,seeing the look of admiration and revelation
12700,which had followed her slim young figure
12701,"out of his sight . "" Mine , "" Nigel Lester had"
12702,"decided with a sigh of satisfaction , and"
12703,then regarded the ring which he retrieved
12704,"from his pocket . "" At a price , "" he concluded ,"
12705,with some bitterness .
12706,Thus had they parted the previous evening and now
12707,Diana was trailing up the gravelled drive to the hospital
12708,alone . Of course one couldn't say for certain when a
12709,doctor would be free during the day ; tea was served
12710,from four until five-thirty in the residents' common-
12711,"room , which proved the elasticity of medical commitments ."
12712,"Something had cropped up which required Nigel's attention ,"
12713,"she was convinced , or he would have granted her small request"
12714,to be met at the gates .
12715,Sentence Database P03-189
12716,"They often had such a rendezvous , for"
12717,"there was just time to smoke a cigarette ,"
12718,"if one walked slowly , between road and"
12719,hospital .
12720,"His mouth hardened , his eyes became"
12721,steely . ' I see . ' Scorn lashed his
12722,words . ' I wonder you dared trust
12723,him to my care . ' ' Nicholas - '
12724,' Well ! At least I know the truth .
12725,Truth ! ' His gaze held hers
12726,masterfully . ' You wanted it so
12727,badly - at any price . I hope
12728,you are satisfied . '
12729,"And as he spoke , the thought"
12730,of Philip lying in the other
12731,room filled him with a re-
12732,vulsion that was homicidal .
12733,"Even in that , his hands were"
12734,tied . He dare not precipitate
12735,what might well be another
12736,coronary . And in that second
12737,he put back his professional
12738,"mantle , and said with such"
12739,"icy politeness , such withdrawn"
12740,' I will leave you the necessary pre-
12741,scription for the sedatives . You
12742,will contact your new doctor
12743,when you reach your parents'
12744,house . ' She watched him flick
12745,his fountain-pen from his
12746,"waistcoat pocket , take out"
12747,"his # prescription pad , and"
12748,"# scribble on it . Then ,"
12749,"with a gesture she knew so well ,"
12750,he tore off the leaflet and
12751,"' Good-bye , Sandra , ' he said"
12752,with a deadly finality . Watching
12753,"him go , unable to speak , she"
12754,felt that part of her was leaving
12755,him . She couldn't hate him ...
12756,If only he would have con-
12757,"fided in her , given some expla-"
12758,nation . Now there was no-
12759,thing - not even friendship .
12760,She went back to Philip . But
12761,all she could hear were Nicholas's
12762,"words : ' I love you - oh , you"
12763,know that well enough . '
12764,Love . She revolted against
12765,"the word . Nicholas , Philip ..."
12766,"where was happiness , or"
12767,peace of mind ? Philip put out
12768,a hand and grasped hers .
12769,He needed her . She would find
